,lat,lon,name
0,49.1266497,-123.1824699,Best Bite Indian Cuisine
1,49.1327053,-123.0991859,Nando's
2,49.1330103,-123.0955358,Boston Pizza
3,49.2457903,-122.891636,Pho 99
4,49.2457299,-122.891401,Insadong
5,49.2462257,-122.8918439,Best Sushi N Kitchen
6,49.2451974,-122.892176,WINGS Tap and Grill
7,49.2687365,-123.0457293,Fuku Ramen
8,49.281302,-123.0575579,Tacofino Commissary
9,49.2812984,-123.0573443,Miyako Sushi
10,49.2812866,-123.055091,Bad Apple Vegan Restaurant & Bar
11,49.2832655,-123.0978958,St Lawrence Restaurant
12,49.2832876,-123.0980745,Cuhillo
13,49.2796054,-123.100279,MILA
14,49.2796207,-123.1011093,Gold Stone Bakery & Restaurant
15,49.2831638,-123.1035309,The Sardine Can
16,49.2834234,-123.1064112,Jules Bistro
17,49.2427766,-123.004051,Royal Paan
18,49.2258237,-122.994418,Uncle Willy's
19,49.2271784,-122.994952,Cattle Cafe
20,49.2272795,-122.994524,Morak Korean Restaurant
21,49.2271279,-122.994661,Dae-Ji Cutlet House
22,49.2280713,-122.997509,Happy Lamb Hot Pot
23,49.2300571,-123.003696,Dinesty Dumpling House
24,49.2316909,-123.00871,Ramie's Greek Restaurant
25,49.2318234,-123.0090888,Pizza Hut
26,49.2313081,-123.008923,Bubble World
27,49.2313875,-123.009081,Pho 24 Express
28,49.1922303,-123.0924535,Cafe Loyal
29,49.1922386,-123.0923067,Pho Japolo
30,49.2665754,-123.103744,Peaceful Restaurant
31,49.2798592,-122.7997004,Ricky's Bar & Grill
32,49.2785219,-122.8142905,Coquitlam Grill
33,49.2565154,-122.7481768,Poco Sushi
34,49.2821191,-123.133662,NeNe Chicken
35,49.2814778,-123.133602,The Italians
36,49.291387,-123.135016,Banana Leaf
37,49.2907725,-123.134078,Dinesty Dumpling House
38,49.2623182,-123.0884901,Nha Trang Restaurant
39,49.3264332,-123.1392875,White Spot
40,49.1203849,-122.6632837,Umami Sushi
41,49.2873953,-123.128838,JoongWon
42,49.287665,-123.12925,Stepho's Souvlaki Greek Tavern
43,49.2873464,-123.1283402,miss KOREAN BBQ
44,49.2870639,-123.128927,Forage
45,49.2874858,-123.12898,Miko Sushi
46,49.2875631,-123.129718,Cora
47,49.2623184,-123.0895035,Hail Mary's
48,49.2863249,-123.1255978,Kirin Mandarin Restaurant
49,49.28525,-123.125406,Fantacity Karaoke
50,49.1872417,-123.131495,The Captain's Boil
51,49.1874849,-123.1312122,Kyabia
52,49.2766268,-123.1001058,Pizza Farina
53,49.1059413,-122.6624961,NY's Indian Grill & Bar
54,49.1552029,-122.6687533,S+L Kitchen & Bar
55,49.1693268,-122.6664782,White Spot
56,49.1694686,-122.665754,The Old Spaghetti Factory
57,49.1771408,-122.6734773,Zythos Greek Restaurant
58,49.3059961,-123.0105992,Y2 Cafe
59,49.2309718,-123.065371,Shun Jing Lou Seafood Restaurant
60,49.1055548,-122.7402471,The Chopped Leaf
61,49.1035937,-122.4921927,Lotus Garden Express
62,49.1772664,-122.6731048,Zythos
63,49.0513655,-122.6923459,The Biryani Chef
64,49.2010136,-122.9125269,Hub Restaurant New West
65,49.2018963,-122.91265,The Old Spaghetti Factory
66,49.2814683,-123.1172443,Glowbal
67,49.2743218,-123.126942,Kaide Sushi Bar
68,49.1968099,-123.140177,BiBo Italian Restaurant
69,49.1967246,-123.1396099,Ryuu Izakaya
70,49.1968225,-123.14042,Neptune Wonton Noodle
71,49.2909348,-123.136043,Dan Dan Noodle
72,49.1794492,-123.13416,Happy Fish House
73,49.1250427,-123.1853319,Kisamos Greek Taverna
74,49.1630451,-123.1363249,Pho Lan Beef Noodle Soup
75,49.1795513,-123.1375541,FuKuRoKu Sushi Express
76,49.26439,-123.069515,B House Restaurant
77,49.1681085,-122.6675276,Waka Sushi
78,49.2500121,-123.1008107,French Table Bistro
79,49.2498744,-123.1007808,Old Bird
80,49.2797553,-123.0999341,Virtuous Pie
81,49.2454125,-123.1015452,East is East - Main St
82,49.0576667,-122.4692292,Cor's 2 For 1 Pizza
83,49.2189528,-122.96902,Masita Korean Restaurant
84,49.2190275,-122.9694464,Roadside Spicy Pot
85,49.2842334,-123.1090325,Water Street Cafe
86,49.2635812,-123.127202,Minato Japanese Restaurant
87,49.263551,-123.1254837,Chef's Choice Chinese Cuisine
88,49.2634241,-123.117312,Cactus Club Cafe
89,49.2636456,-123.1316944,Royal Seoul House
90,49.2633439,-123.1130715,Menya Raizo
91,49.2218399,-123.0054728,The Chicken
92,49.2617901,-123.1007734,Tocador
93,49.262522,-123.1007068,Cafe Barney
94,49.2635444,-123.1006949,The Wallflower
95,49.2565248,-123.0062372,G-Be Izakaya
96,49.2193183,-123.0410871,54th Ave Cafe
97,49.2812722,-123.0472413,Le Petit Saigon
98,49.1624624,-122.655793,Ocean Park Pizza & Steakhouse
99,49.1761814,-123.1306688,Bull King BBQ
100,49.1761102,-123.1309092,Gingeri Chinese Cuisine
101,49.175972,-123.1306582,Happy Lamb Hot Pot
102,49.1764107,-123.1323338,Toku Japanese Restaurant
103,49.2848775,-123.1256192,Spicy 6
104,49.1842852,-123.0911234,Daddy's Delight Kabobs
105,49.2711045,-123.155196,Cafe Zen
106,49.2691827,-123.0694303,Federico's Supper Club
107,49.2813057,-123.1079703,Mirai Sushi
108,49.2805253,-122.964841,The Peri Peri Shack
109,49.2762369,-122.8445501,Namoo Sushi
110,49.2795471,-122.82931,Romer's Burger Bar
111,49.2764267,-122.849875,Spacca Napoli
112,49.2289206,-123.0043591,S&W Pepper House
113,49.2186313,-122.955309,Cora
114,49.2294159,-123.0052821,Blazing Flame
115,49.2290042,-123.0054102,Grand Crystal Seafood
116,49.2559475,-123.0877967,Thanh Thanh
117,49.1758794,-122.8907911,Mirch Masala
118,49.1764733,-122.8896127,Mehfil India Restaurant
119,49.1497112,-122.8645797,Maharaja Sweets and Restaurant
120,49.1911509,-122.8066783,Sabai Thai Restaurant
121,49.1863982,-122.8444496,Fresgo Inn
122,49.1876113,-122.8435939,Nahm Thai Bistro
123,49.1781171,-123.1356008,Sun Sui Wah Seafood Restaurant
124,49.2254234,-123.065527,Grillzilla Bistro
125,49.1723013,-122.6674779,Fork N Chopstick
126,49.2879922,-123.1404642,Rio Brazilian Steakhouse
127,49.1697933,-123.1378771,Kirin Seafood Restaurant
128,49.2890564,-123.1320225,Liuyishou Hotpot Robson
129,49.0763979,-122.3935046,Brambles Bistro
130,49.225024,-122.990072,Sushi Oyama
131,49.2112394,-122.9353594,Domino Pizza
132,49.1176829,-122.6694722,Legendary Noodle
133,49.1186793,-122.6698975,Wild Wing
134,49.2232465,-122.982719,Potter's Garden
135,49.2344287,-123.036072,Fighter Chicken
136,49.2623272,-123.0898418,Klasik Inasal
137,49.2286297,-122.999512,Sulmida Dessert Cafe
138,49.2257668,-122.9968006,Nando's
139,49.2273734,-123.0000139,Kawawa
140,49.2273299,-122.9999156,Kawawa Ramen
141,49.2916811,-123.1348802,Jingle Bao
142,49.2284147,-123.00452,Yunshang Rice Noodle
143,49.2275482,-122.8370119,Neptune Chinese Kitchen
144,49.2275278,-122.8372893,The Buffet
145,49.2419122,-122.8845042,Char 631 Steakhouse
146,49.251496,-122.896669,IHOP
147,49.2801333,-123.1063965,Abdul's Bbq
148,49.1960486,-123.177943,Hanami
149,49.1653656,-122.6614878,Round Table Pizza
150,49.1674933,-122.6674453,Boston Pizza
151,49.1660159,-122.6635496,Pizza Hut
152,49.1672102,-122.6661043,Montana's
153,49.168192,-122.6674367,The Barley Merchant
154,49.2640395,-123.1801008,Green Leaf Sushi
155,49.1409171,-122.6009339,The Cafe
156,49.1785496,-123.1287621,Emperor's Kitchen
157,49.178688,-123.1288073,Marine Bay Restaurant
158,49.1784635,-123.12746,Tang Vietnamese Restaurant & Bar
159,49.1784672,-123.1306647,Mui Kee Chicken Pot
160,49.178075,-123.1293075,Silver Tower Cafe Restaurant
161,49.178515,-123.1318315,Claypot Hot Pot and BBQ
162,49.17897,-123.1320471,Amigo Restaurant
163,49.178971,-123.1323526,Max Noodle House
164,49.1780926,-123.1318267,Xiaolongkan Hot Pot
165,49.2209906,-123.066042,Fat Boy Kitchen
166,49.2204323,-123.0656741,Karakoram Restaurant
167,49.0353367,-122.2665468,Cactus Club Cafe
168,49.1848929,-122.9493423,Lucky Sushi
169,49.2862529,-123.1276348,Momo Sushi
170,49.2608368,-123.1007648,Mali Thai Food
171,49.2856233,-123.1261012,Hello Nori
172,49.2643451,-123.17572,Deacon's Corner
173,49.262989,-123.1124016,Heritage Asian Eatery
174,49.2189394,-123.0911857,Dosa Hut
175,49.1485272,-122.937111,Boomers Sport Grill
176,49.1874358,-123.1107711,Chop Steakhouse Bar
177,49.2039007,-123.137794,Fresh Window Cafe
178,49.1872734,-123.128619,Richmond Ninkazu
179,49.1824408,-123.1338959,Kanae Yakiniku
180,49.2915693,-123.127516,Cardero's
181,49.2839339,-123.122349,Shabusen
182,49.2616646,-122.8909069,Pho Super Bowl
183,49.2742337,-123.123941,Do Chay
184,49.2747239,-123.122703,Capo and the Spritz
185,49.2746128,-123.1233641,Grand Chinese Restaurant
186,49.2744437,-123.123632,Saigon Xua
187,49.274335,-123.1237928,Tasty Indian Bistro
188,49.2619031,-122.890642,Katsuya
189,49.275171,-123.122572,Hapa Izakaya
190,49.2751034,-123.1220829,The Flying Pig
191,49.2752946,-123.1211862,Robba Da Matti
192,49.2751593,-123.1213923,Paulies Kitchen
193,49.274839,-123.1218884,Sushi Maro
194,49.2809073,-123.009823,Anton's Pasta Bar
195,49.2458146,-123.0900087,Masayoshi
196,49.2467148,-123.1010057,Meet on Main
197,49.2832439,-123.104844,Meet in Gastown
198,49.1524881,-122.8900312,Chongqing
199,49.2513521,-123.1011962,Bob Likes Thai Food
200,49.2507803,-123.1011735,The Fish Counter
201,49.1698396,-122.889851,Thai by Thai
202,49.1542575,-122.8908904,Tasty Indian Bistro
203,49.1654474,-122.8898095,Krishna's Dosa Grill
204,49.1637058,-122.890913,Desi Junction Lounge & Restaurant
205,49.1485074,-122.8714418,Mayuri Indian Cuisine
206,49.11765,-122.668976,Chuck E. Cheese's
207,49.1754035,-123.1342502,No. 9 Restaurant
208,49.1707675,-123.135859,Haidilao Hot Pot
209,49.2313896,-123.0657674,Mui Garden
210,49.2630437,-123.1016379,Fable Diner
211,49.2578328,-122.745482,Orrange Kitchen + Bar
212,49.2544616,-122.7378912,Pho 51
213,49.2580881,-122.745867,Han Sang
214,49.1708897,-122.5768044,The Bedford House
215,49.1694304,-122.5790379,1827
216,49.1696367,-122.5782942,Beatniks Bistro
217,49.1364128,-122.889114,Nando's
218,49.1607342,-122.8911245,Pinch of Spice
219,49.1687435,-122.5798414,Iron Chief
220,49.16977,-122.5765302,Tokyo Garden
221,49.23414,-123.1399405,Grand Honour
222,49.1239577,-123.1846411,Sockeye City Grill
223,49.1609291,-122.8877688,Nordel Sushi
224,49.1468811,-122.8910518,Cactus Club Cafe
225,49.1330328,-123.0964671,Browns Social House
226,49.2638283,-123.1413786,Earls
227,49.274204,-123.153753,The Boathouse Restaurant
228,49.2578148,-123.1650598,Trafalgars Bistro
229,49.3123989,-123.0778703,Meat at O'Neill's
230,49.1152983,-122.6790538,Sushi Mori
231,49.1437425,-122.7994953,Creekside Grill
232,49.3266192,-123.138036,Trattoria Italian Restaurant
233,49.0530329,-122.3170562,Denny's
234,49.1033897,-122.4834866,Colleen's Cafe
235,49.0684981,-122.35853,Chandigarh Restaurant and Rar
236,49.269316,-123.1387834,Afghan Horsemen Restaurant
237,49.2386541,-123.1298219,Shaughnessy Restaurant
238,49.2668529,-123.0090851,Sushi Garden
239,49.2609348,-123.1392811,Heirloom
240,49.2339326,-123.1536982,Ajisai Sushi Bar
241,49.2798107,-123.1224898,Chit Chat Burger Bar
242,49.2475507,-123.1013532,Restaurant Yugo
243,49.283914,-123.115705,Urban Sushi
244,49.1329664,-123.098082,Maruwa Sushi
245,49.2914507,-123.135128,Afgani Kabul Kebab Donair
246,49.2334254,-123.035338,Kung Fu Noodle
247,49.2355401,-123.0386662,Dumpling House
248,49.2448912,-123.0241063,Kimu Japanese Cuisine
249,49.2055207,-123.1312735,Cravings Restaurant and Sports Bar
250,49.2047372,-123.1308338,White Spot
251,49.204456,-123.1393553,Thai Son Restaurant
252,49.2092228,-123.1402539,Jasmine Flower Shanghai Cuisine
253,49.210139,-123.1400883,Wang's Taiwan Beef Noodle House
254,49.2110159,-123.1401483,Red Star Seafood Restaurant
255,49.2119199,-123.1406651,Bing & Noodle World
256,49.2121488,-123.1409022,Pizza Hut
257,49.2128746,-123.140187,Tai Tung
258,49.2116748,-123.1401802,Sushi King House
259,49.2116262,-123.1406792,Sushi Wow
260,49.2123453,-123.140658,Sushi Bar Shu
261,49.2132631,-123.1400563,The Meat Up
262,49.2133718,-123.1400492,Snackshot
263,49.2135568,-123.1401448,Mirchi
264,49.1878704,-123.1304038,The Real Chinese Restaurant
265,49.1881812,-123.111679,Denny's
266,49.1916688,-123.1084828,Neptune Express
267,49.1911367,-123.1142145,Moxie's Grill & Bar
268,49.193073,-123.129836,The Jade Seafood Restaurant
269,49.1787597,-123.1344503,Well Tea
270,49.1790017,-123.133654,Happy Tree House BBQ
271,49.1786679,-123.133505,Koto Izakaya Sushi Robata
272,49.179953,-123.1347099,Beijiang Restaurant
273,49.1814107,-123.1341625,Kung Fu Noodle
274,49.2863433,-123.1277909,Rise & Noodle
275,49.2590457,-123.1389288,KYO Korean BBQ & Sushi house
276,49.1776337,-123.123851,The Canadian Brewhouse & Grill
277,49.1784334,-123.121667,Nando's
278,49.1786715,-123.121079,Golden Sichuan Hotpot
279,49.1777448,-123.1211054,Bánh Mì Très Bon
280,49.1777979,-123.12176,Thai Son Restaurant
281,49.1779354,-123.125374,Tsukiji Japanese Restaurant
282,49.1703624,-123.1323842,Kingspark Steak House
283,49.1705561,-123.1323956,Chuan BBQ Restaurant
284,49.1707296,-123.132402,Pho D1 Asian Cuisine
285,49.1704519,-123.1329301,Beijing Hot Pot
286,49.1706579,-123.133061,Banzai Sushi House
287,49.1705547,-123.133066,Tsim Chai Noodles
288,49.1707529,-123.1334818,Samsoonie Noodle & Rice
289,49.1708683,-123.134169,Enjoy Cafe 1+1
290,49.1710207,-123.139394,Mui Garden
291,49.1805031,-123.1360938,Chef Tony Seafood Restaurant
292,49.1802486,-123.1340092,Gang Nam Korean BBQ
293,49.1803127,-123.1343597,Papa Goose Rice Noodle Restaurant
294,49.1880549,-123.131073,Team Lab Music Restaurant & Bar
295,49.1872375,-123.1318808,Geng Shi Ji
296,49.1872412,-123.1316835,Deer Garden Signatures
297,49.1874924,-123.1286285,Cantonese BBQ
298,49.187245,-123.1288505,Yah-Yah-Ya
299,49.1877519,-123.130436,Meet Fresh
300,49.1877413,-123.1299389,Pho 37
301,49.1742544,-123.1490557,Fortune Terrace Chinese Cuisine
302,49.1690148,-123.1339371,Newton Beef Noodle
303,49.1689882,-123.1352584,Chengdu Noodle House
304,49.1682414,-123.1392128,Pearl Castle Cafe
305,49.2257507,-123.0659387,Pho Thai Son Restaurant
306,49.2258678,-123.066145,BOX Chinese Express Kitchen
307,49.2318583,-123.0653897,Kim Phung Restaurant
308,49.2320731,-123.0658018,RGK BBQ
309,49.2319942,-123.0658214,Shun Fa Noodle House
310,49.2335229,-123.0653161,Happy Sushi
311,49.2346086,-123.0657155,Pho Hue
312,49.2353641,-123.0656869,Banh Mi Saigon
313,49.2376403,-123.0656949,La Maison Da Nang
314,49.2378772,-123.0656128,Bun Cha Ca Hoang Yen
315,49.2385372,-123.0651956,Chau Veggie Express
316,49.2386583,-123.0655595,Kozak Ukraїnian Eatery
317,49.2430252,-123.060183,17℃ Bubble Tea & Dessert Café
318,49.2426381,-123.059223,Phở Hòa
319,49.1807715,-123.134077,Royal Garden Seafood Restaurant
320,49.3334059,-123.0886973,Westview Oriental
321,49.178543,-123.1328754,Tian Shi Fu Restaurant
322,49.2830915,-123.135633,Kinara Indian Cuisine
323,49.2869536,-123.141081,The Park at English Bay
324,49.286609,-123.140588,Arike Restaurant & Cocktail Bar
325,49.2621152,-122.8898637,Pizza Factory
326,49.0227544,-123.069162,Alfa
327,49.0229238,-123.069161,Mario's Kitchen
328,49.0230662,-123.06916,Gracie's Next Door
329,49.2786045,-123.118459,Per Se Social Corner
330,49.2764803,-123.1148881,On Yogurt
331,49.290566,-123.137056,Kingyo
332,49.0365114,-122.2908143,Ra Sushi
333,49.10485,-122.8028182,Chopped Leaf
334,49.1784638,-123.1302833,The Fish Man
335,49.1918442,-122.8137613,Lee Yuen Seafood Restaurant
336,49.2322075,-123.0294423,Dragon Crepe
337,49.1699619,-122.577578,The Little Donkey
338,49.2798153,-123.123638,Freshii
339,49.2425045,-123.059877,Obanhmi
340,49.2427336,-123.060367,Ngon Banh Mi & Tea
341,49.2427566,-123.0604222,Cafe Xu Hue
342,49.2428186,-123.060566,Veggie Bowl
343,49.2786525,-123.098644,The Ramen Butcher
344,49.2786612,-123.098918,Fat Mao Noodles
345,49.2786408,-123.098014,Blnd Tger Dumplings
346,49.2790657,-123.0999382,Pacific Poke
347,49.2793572,-123.1002146,Juke
348,49.2805161,-123.100166,Pizza Coming Soon
349,49.2802926,-123.1009532,Sai Woo
350,49.2805359,-123.1010107,Jade Dynasty Restaurant
351,49.2750331,-123.07707,Truck Stop Cafe
352,49.2255504,-123.0542783,Yu Ki BBQ Kitchen
353,49.2254057,-123.0535119,Pho Thai Ha
354,49.2254858,-123.0535127,Bubble Waffle Cafe
355,49.2717729,-123.0951169,Bibi's Kitchen
356,49.3237443,-123.1111037,Sushi Man
357,49.3244385,-123.1081907,Capilano Sushi
358,49.3245337,-123.1074028,C-Lovers Fish & Chips
359,49.3240623,-123.1087802,White Spot
360,49.3240676,-123.1120326,Kypriaki Mediterranean Grill
361,49.3235304,-123.1143513,Pho Garden
362,49.3237357,-123.1151229,La Cucina
363,49.3236975,-123.1072957,Jade Garden Kitchen
364,49.3174516,-123.112028,La Taqueria
365,49.2862649,-123.1255073,Red Burrito
366,49.1585992,-122.6667359,Naomi
367,49.2658558,-123.2544402,Triple O's
368,49.1343339,-123.0651422,The Old Spaghetti Factory
369,49.1717889,-123.1359234,White Spot
370,49.1319272,-123.091692,WINGS
371,49.1644702,-123.1361623,IHOP
372,49.1708265,-123.136968,Empire Seafood Restaurant
373,49.1916327,-123.13096,Italian Tomato Restaurant
374,49.2835819,-123.1040678,Local Public Eatery
375,49.1763527,-123.1318255,Earl's
376,49.190695,-123.139231,The Deck Kitchen + Bar
377,49.2324291,-123.0903793,New Bhaia Sweet Shop and Restaurant
378,49.1643491,-122.195644,Schnitzelhaus Restaurant
379,49.2619903,-122.8905195,Grand Seasons Restaurant
380,49.2618209,-122.8907685,Donair Town
381,49.1821943,-123.135486,Sanpoutei Ramen
382,49.162471,-122.6580285,Mai's Vietnamese Restaurant
383,49.1621825,-122.6579445,Empire Garden Chinese Restaurant
384,49.2723413,-122.789067,De Dutch
385,49.2766562,-122.8310949,Joker's Pizzaria
386,49.284477,-123.065734,Scan-Delicious
387,49.1877145,-123.0806283,Hashi Sushi
388,49.2639774,-122.7668003,Jimoco Café & Pasta
389,49.2305318,-122.689248,Pad Thai Restaurant
390,49.1620011,-122.6659102,Moxies Bar & Grill
391,49.2906033,-123.1333902,Marutama Ra-men
392,49.2902063,-123.1337425,Hokkaido Ramen Santouka
393,49.2315681,-123.00515,Me + Crepe
394,49.2307097,-123.007297,Nando's
395,49.2311591,-123.006783,Hon Sushi
396,49.1865335,-122.955912,Racebook
397,49.1865802,-122.9557712,Match
398,49.1866464,-122.9555872,Shang Noodle House
399,49.1867104,-122.9554208,Kirin
400,49.1858217,-122.956558,Buffet
401,49.2192759,-122.970412,Szechuan Cuisine
402,49.2193536,-122.970685,MYST Asian Fusion
403,49.1863895,-122.8474565,Boston Pizza
404,49.1861186,-122.8474382,Ricky's
405,49.1855201,-122.8475501,Saison
406,49.1901652,-122.8042909,Togo Sushi
407,49.1885348,-122.8021256,Famoso Napolitan Pizzeria
408,49.1886303,-122.802229,Milestones
409,49.228639,-123.0046611,Kowloon
410,49.2424784,-123.0598187,Sushi by Yuji
411,49.2839381,-122.8101553,Woking Dragon China Bistro
412,49.1876519,-122.8447333,All About Pho
413,49.2401113,-123.0649493,Indian Bay Leaf
414,49.2231592,-122.932628,Indian Bombay Bistro
415,49.2769717,-122.848341,Sakeya Sushi
416,49.2770393,-122.8354693,Shawliz
417,49.2768777,-122.839686,Matsuzushi
418,49.2770439,-122.8488567,Pizza Station
419,49.1342715,-122.88959,Spice 72 Indian Bistro and Lounge
420,49.1583091,-122.8899168,Mahek Chaat House
421,49.127319,-122.845123,Denny's
422,49.1155805,-122.6812602,Baik Mi Korean Restaurant
423,49.1155327,-122.6815486,Phở 99 Vietnamese Noodle House
424,49.1144597,-122.680159,The Mongolie Grill
425,49.2826171,-123.125193,Le Crocrodile
426,49.1206336,-122.890725,Brown's Socialhouse
427,49.2420515,-122.760669,Iron Bowl Japanese
428,49.2996655,-123.1338483,Stanley's Bar and Grill
429,49.2719391,-123.0694126,Harbour Oyster + Bar
430,49.2718891,-123.0694101,Sake Maki Sushi
431,49.2602339,-123.012685,Sadies Lunchworks
432,49.2808318,-123.045512,Phở Don
433,49.2808315,-123.045785,Blowfish Sushi
434,49.2599467,-123.0700878,Naruto Sushi
435,49.22987,-123.0019032,Isami Sushi
436,49.0613388,-122.3800095,Vi La Palace
437,49.0621643,-122.3806878,Rendezvous Restaurant Mt Lehman
438,49.0616856,-122.3800125,Hana Sushi Japanese Restaurant
439,49.0620501,-122.3809,Curry Time Indian Cuisine
440,49.0659656,-122.3781957,Parmeshar Sweet Shop & Restaurant
441,49.1390234,-122.8895927,Sapphire Bistro
442,49.1322496,-122.892191,Ricky's All Day Grill
443,49.1917591,-123.1203155,Shanghai Wonderful Restaurant
444,49.27993,-123.127571,Burgoo
445,49.2766247,-123.119889,Pierre's
446,49.2299272,-122.6889877,KJ Enjoy Garden Restaurant
447,49.2207535,-122.5974758,Paliotti's
448,49.2203218,-122.5970981,Hot Pho Restaurant
449,49.2183727,-122.6538329,Browns Socialhouse
450,49.219047,-122.6482392,Socrates Grill
451,49.219752,-122.6483998,Sushi Umibe
452,49.218382,-122.6461155,The Mexican Gourmet
453,49.218154,-122.643678,White Spot
454,49.217648,-122.644441,Ocean Village Seafood Restaurant
455,49.2176042,-122.643971,Kuroneko Japanese Bistro
456,49.2173385,-122.6212151,Home Restaurant
457,49.2169895,-122.6022716,Kitchen on the Ridge
458,49.219839,-122.6019018,Chameleon
459,49.2203878,-122.6019021,Kocodak Korean Fried Chicken & Bar
460,49.2203799,-122.6024127,Silver House Restaurant
461,49.2203841,-122.6068322,La Trattoria
462,49.2207572,-122.590919,SUSHI SAMA
463,49.2392457,-123.0527928,Andamiro Korean Bistro
464,49.2286986,-122.999749,Colour See See Shanghainese Cuisine
465,49.2287918,-123.000016,Yaguchiya Ramen
466,49.1980237,-122.9785339,Pizza Hut
467,49.275651,-123.201754,The Galley Restaurant and Grill
468,49.2193318,-123.149371,Land & Sea Restaurant & Bar
469,49.0476721,-122.7849502,Kababji
470,49.226799,-122.993756,Chongqing Restaurant
471,49.2884539,-123.139806,Legendary Noodle House
472,49.2861746,-123.1169768,The Butcher & Bullock
473,49.0572877,-122.2729713,Kira Sushi
474,49.0573488,-122.2733916,The Rendezvous Restaurant
475,49.2818966,-123.124145,Chef Hung Taiwanese Beef Noodle
476,49.2818326,-123.124023,Pacifico Pizzeria & Ristorante
477,49.2217964,-122.9309468,Aria Kabab House & Grill
478,49.2214255,-122.930951,Cayenne Bistro and Grill
479,49.2226831,-122.9325337,Agra Sweets & Restaurant
480,49.2802018,-123.13067,Kadoya
481,49.288583,-123.140079,Mr. B's Food and Drink
482,49.2568861,-123.121518,Hachibei
483,49.233419,-123.034894,
484,49.2336484,-123.03531,Happy Day Cafe
485,49.2344888,-123.036188,Beijiang Restaurant
486,49.2340779,-123.035371,The Captain's Boil
487,49.2340261,-123.0352637,Congee Noodle King
488,49.2335852,-123.034401,395 Baking House Pro
489,49.2371809,-123.0326238,Japanese Bistro Kamome
490,49.2378821,-123.032557,Chicko Chicken
491,49.3130233,-123.077144,Winston
492,49.1991209,-122.7773056,Doma Sushi
493,49.1992145,-122.7773115,DDDN Pan Pizza
494,49.1158502,-122.6794403,Luxe Chinese Seafood Restaurant
495,49.1390015,-122.8890829,Apna Chaat House
496,49.2643906,-123.0699559,Poke Five
497,49.264119,-123.022777,Ricky's Country Restaurant
498,49.2620586,-123.0333402,Dae-Ji Cutlet House
499,49.2635577,-123.1126736,La Taqueria Pinche Taco Shop
500,49.3099998,-123.0820407,The Fried Chicken Works Korean
501,49.312149,-123.0770359,Maru Korean Bistro
502,49.3118497,-123.0764847,South Castle Korean Restaurant
503,49.2831459,-123.103036,Rodney's Oyster House
504,49.2888741,-123.13173,Sura Korean
505,49.2898464,-123.133158,Hongdae Pocha Korean
506,49.2622969,-123.0958568,Carp
507,49.1626593,-122.891796,
508,49.2626656,-123.0894187,Ba Le Deli & Bakery
509,49.2115091,-122.9352254,Ole Ole Mexican Deli
510,49.1332902,-122.3302497,Fog on the River
511,49.213312,-122.919797,Mongo Bongo Mongolian Grill
512,49.2132216,-122.9199596,Co Chau Restaurant
513,49.2014831,-122.913452,AKD KITCHEN Soup + Goods
514,49.0946481,-122.4914348,Safari Grill
515,49.0498295,-122.3350484,Thong La's Restaurant
516,49.2299673,-123.0908832,Good Choice Restaurant
517,49.1043473,-122.6505345,RIB & CHICKEN
518,49.1037077,-122.6502847,Maru Japanese Restaurant
519,49.1035063,-122.6516175,Pho 777 Vietnamese Restaurant
520,49.1034035,-122.6538181,Venetis Restaurant
521,49.1084731,-122.6670714,Naka Bistro Lao & Thai Cuisine
522,49.1827333,-123.1355343,Hao's Lamb Restaurant
523,49.1832711,-123.1361756,Northern Style Chinese Restaurant
524,49.2582234,-122.9554552,Gaya Sushi
525,49.2235225,-122.983696,Liuyishou Hotpot
526,49.2234245,-122.9860601,Sugar Lab
527,49.2393211,-122.963657,Chettinad Dosa Palace
528,49.239247,-122.963227,Deer Lake Wonton House
529,49.1339419,-122.839023,Planet India Restaurant
530,49.2622489,-123.0447425,Basil Garden Pho
531,49.2874551,-123.128933,Ramen Danbo
532,49.2682379,-123.1860064,Yuji's from Japan
533,49.2826779,-123.1060827,Tuc Craft Kitchen
534,49.2879187,-123.140435,Zeitoon
535,49.25603,-123.114887,Dutch Wooden Shoe Cafe
536,49.2792456,-123.1168603,Ebi-Ten
537,49.0473214,-122.2682839,Choice Pizza 2 for 1
538,49.1961883,-123.126223,Sea Harbour Seafood Restaurant
539,49.2801081,-123.125117,Gyu-Kaku
540,49.2777207,-123.126777,Rorimomo
541,49.2684763,-123.1671204,The Oakwood
542,49.2847964,-123.124306,Sushi Yan
543,49.2838527,-123.1143645,Chihuahua's
544,49.1721471,-123.1335978,Tokyo Joe's
545,49.325981,-123.142336,Cactus Club Cafe
546,49.1712762,-123.1348734,Oriental Rice Noodle
547,49.3122034,-123.0789593,Buddha-full
548,49.0326388,-122.801449,White Spot
549,49.1030203,-122.652826,Ban Chok Dee
550,49.1022122,-122.660072,Langley Vietnamese Cuisine
551,49.1995895,-122.9125081,The Boathouse
552,49.2643226,-123.174195,Kitstaya Sushi
553,49.2643441,-123.1748179,
554,49.2642652,-123.171801,Pokay
555,49.2642636,-123.1717479,Harvest Delicatessen
556,49.2642602,-123.1716944,TeraVBurger
557,49.2293878,-123.0904982,Pizza Hut
558,49.0464428,-122.2872366,Noodlebox
559,49.0464045,-122.2872963,Meat & Bread Test Kitchen
